Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
9596,US-2024-110443-CHO-MIL-31000,2024-11-21,2030-05-18,Standard Class,110443,United States,Renton,Washington,98059,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
568,US-2021-104472-CHO-MIL-31000,2021-06-02,2026-11-28,Standard Class,104472,United States,Orem,Utah,84057,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
7042,US-2024-109085-CHO-MIL-31000,2024-02-17,2029-08-12,First Class,109085,United States,Troy,Ohio,45373,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
8483,US-2024-135230-CHO-MIL-31000,2024-09-01,2030-02-28,Standard Class,135230,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
2822,US-2022-142237-CHO-MIL-31000,2022-07-11,2028-01-03,First Class,142237,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
2825,US-2022-142237-CHO-MIL-31000,2022-07-11,2028-01-03,First Class,142237,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
4954,US-2023-167472-CHO-MIL-31000,2023-06-06,2028-11-27,First Class,167472,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4956,US-2023-167472-CHO-MIL-31000,2023-06-06,2028-11-27,First Class,167472,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4958,US-2023-167472-CHO-MIL-31000,2023-06-06,2028-11-27,First Class,167472,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7065,US-2024-104647-CHO-MIL-31000,2024-02-23,2029-08-22,Standard Class,104647,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
9511,US-2024-100902-CHO-MIL-31000,2024-11-17,2030-05-14,Standard Class,100902,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
3115,US-2022-160696-CHO-MIL-31000,2022-09-06,2028-03-02,Standard Class,160696,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
4336,US-2023-101630-CHO-MIL-31000,2023-02-19,2028-08-15,Second Class,101630,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7303,US-2024-166611-CHO-MIL-31000,2024-03-28,2029-09-23,Standard Class,166611,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
9046,US-2024-117247-CHO-MIL-31000,2024-10-09,2030-04-06,Standard Class,117247,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
6457,US-2023-150035-CHO-MIL-31000,2023-12-01,2029-05-27,Standard Class,150035,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7849,US-2024-131583-CHO-MIL-31000,2024-06-10,2029-12-01,Same Day,131583,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
8714,US-2024-121888-CHO-MIL-31000,2024-09-15,2030-03-10,Second Class,121888,United States,Everett,Massachusetts,02149,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
742,US-2021-131310-CHO-MIL-31000,2021-07-12,2027-01-08,Standard Class,131310,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
4167,US-2022-135580-CHO-MIL-31000,2022-12-30,2028-06-25,Standard Class,135580,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4168,US-2022-135580-CHO-MIL-31000,2022-12-30,2028-06-25,Standard Class,135580,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4755,US-2023-106530-CHO-MIL-31000,2023-05-08,2028-10-28,Same Day,106530,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4759,US-2023-106530-CHO-MIL-31000,2023-05-08,2028-10-28,Same Day,106530,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6090,US-2023-128867-CHO-MIL-31000,2023-11-03,2029-05-02,Standard Class,128867,United States,Urbandale,Iowa,50322,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4680,US-2023-149279-CHO-MIL-31000,2023-04-24,2028-10-18,Standard Class,149279,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
4683,US-2023-149279-CHO-MIL-31000,2023-04-24,2028-10-18,Standard Class,149279,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7412,US-2024-159604-CHO-MIL-31000,2024-04-14,2029-10-06,First Class,159604,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7758,US-2024-145765-CHO-MIL-31000,2024-05-28,2029-11-23,Standard Class,145765,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
8412,US-2024-121489-CHO-MIL-31000,2024-08-21,2030-02-15,Second Class,121489,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
8415,US-2024-121489-CHO-MIL-31000,2024-08-21,2030-02-15,Second Class,121489,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9163,US-2024-113453-CHO-MIL-31000,2024-10-21,2030-04-20,Standard Class,113453,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8262,US-2024-165386-CHO-MIL-31000,2024-08-03,2030-01-25,First Class,165386,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6598,US-2023-144309-CHO-MIL-31000,2023-12-10,2029-06-07,Standard Class,144309,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9616,US-2024-119746-CHO-MIL-31000,2024-11-23,2030-05-20,Standard Class,119746,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
606,US-2021-133851-CHO-MIL-31000,2021-06-09,2026-12-07,Standard Class,133851,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5854,US-2023-145898-CHO-MIL-31000,2023-09-26,2029-03-18,Same Day,145898,United States,Redlands,California,92374,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3560,US-2022-140410-CHO-MIL-31000,2022-11-03,2028-04-29,Standard Class,140410,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5362,US-2023-169026-CHO-MIL-31000,2023-08-08,2029-02-02,Standard Class,169026,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9788,US-2024-143126-CHO-MIL-31000,2024-12-03,2030-05-30,Second Class,143126,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1319,US-2021-103492-CHO-MIL-31000,2021-10-10,2027-04-07,Standard Class,103492,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
2183,US-2022-133585-CHO-MIL-31000,2022-03-01,2027-08-25,First Class,133585,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1748,US-2021-136280-CHO-MIL-31000,2021-11-29,2027-05-29,Standard Class,136280,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1991,US-2021-162866-CHO-MIL-31000,2021-12-27,2027-06-23,Standard Class,162866,United States,Skokie,Illinois,60076,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
2293,US-2022-145457-CHO-MIL-31000,2022-03-24,2027-09-17,Second Class,145457,United States,Covington,Washington,98042,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
4522,US-2023-128258-CHO-MIL-31000,2023-03-30,2028-09-21,First Class,128258,United States,Norwich,Connecticut,06360,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
4868,US-2023-113236-CHO-MIL-31000,2023-05-26,2028-11-18,Second Class,113236,United States,Delray Beach,Florida,33445,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
6850,US-2024-167402-CHO-MIL-31000,2024-01-13,2029-07-10,Second Class,167402,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6852,US-2024-167402-CHO-MIL-31000,2024-01-13,2029-07-10,Second Class,167402,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
200,US-2021-148838-CHO-MIL-31000,2021-03-17,2026-09-11,Standard Class,148838,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
9286,US-2024-105998-CHO-MIL-31000,2024-11-03,2030-04-28,First Class,105998,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,39.0,12,25.32,13.68
9302,US-2024-105998-CHO-MIL-31000,2024-11-03,2030-04-28,First Class,105998,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
561,US-2021-111003-CHO-MIL-31000,2021-06-01,2026-11-27,Standard Class,111003,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
5436,US-2023-137239-CHO-MIL-31000,2023-08-22,2029-02-17,Standard Class,137239,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8942,US-2024-147452-CHO-MIL-31000,2024-09-30,2030-03-26,First Class,147452,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1632,US-2021-159926-CHO-MIL-31000,2021-11-18,2027-05-15,Standard Class,159926,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
3304,US-2022-151869-CHO-MIL-31000,2022-09-25,2028-03-17,Same Day,151869,United States,Freeport,New York,11520,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
8170,US-2024-118640-CHO-MIL-31000,2024-07-20,2030-01-16,Standard Class,118640,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
861,US-2021-118962-CHO-MIL-31000,2021-08-05,2027-01-30,Standard Class,118962,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
868,US-2021-118962-CHO-MIL-31000,2021-08-05,2027-01-30,Standard Class,118962,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3267,US-2022-102036-CHO-MIL-31000,2022-09-21,2028-03-19,Standard Class,102036,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
7613,US-2024-117632-CHO-MIL-31000,2024-05-12,2029-11-08,Standard Class,117632,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
28,US-2021-162775-CHO-MIL-31000,2021-01-13,2026-07-08,Second Class,162775,United States,Bossier City,Louisiana,71111,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
30,US-2021-162775-CHO-MIL-31000,2021-01-13,2026-07-08,Second Class,162775,United States,Bossier City,Louisiana,71111,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
98,US-2021-169390-CHO-MIL-31000,2021-02-07,2026-08-03,Second Class,169390,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
1738,US-2021-101560-CHO-MIL-31000,2021-11-28,2027-05-24,Second Class,101560,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
5786,US-2023-119641-CHO-MIL-31000,2023-09-22,2029-03-18,Standard Class,119641,United States,Green Bay,Wisconsin,54302,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
922,US-2021-109043-CHO-MIL-31000,2021-08-15,2027-02-07,First Class,109043,United States,Hollywood,Florida,33021,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2737,US-2022-139164-CHO-MIL-31000,2022-06-23,2027-12-19,Standard Class,139164,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3094,US-2022-142755-CHO-MIL-31000,2022-09-04,2028-02-29,Standard Class,142755,United States,Roswell,Georgia,30076,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3382,US-2022-119312-CHO-MIL-31000,2022-10-02,2028-03-29,Second Class,119312,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96
7358,US-2024-100930-CHO-MIL-31000,2024-04-07,2029-10-03,Standard Class,100930,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
8564,US-2024-107293-CHO-MIL-31000,2024-09-05,2030-02-27,First Class,107293,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
8708,US-2024-127096-CHO-MIL-31000,2024-09-15,2030-03-10,Second Class,127096,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
8049,US-2024-126179-CHO-MIL-31000,2024-07-03,2029-12-28,Standard Class,126179,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2082,US-2022-128608-CHO-MIL-31000,2022-01-12,2027-07-10,Standard Class,128608,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4635,US-2023-144785-CHO-MIL-31000,2023-04-18,2028-10-13,Standard Class,144785,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4639,US-2023-144785-CHO-MIL-31000,2023-04-18,2028-10-13,Standard Class,144785,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
446,US-2021-166086-CHO-MIL-31000,2021-05-07,2026-11-02,Standard Class,166086,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
449,US-2021-166086-CHO-MIL-31000,2021-05-07,2026-11-02,Standard Class,166086,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
450,CA-2021-166086-CHO-MIL-31000,2021-05-07,2026-11-02,Standard Class,166086,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
453,CA-2021-166086-CHO-MIL-31000,2021-05-07,2026-11-02,Standard Class,166086,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1912,US-2021-138681-CHO-MIL-31000,2021-12-20,2027-06-14,First Class,138681,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2510,CA-2022-132548-CHO-MIL-31000,2022-05-07,2027-11-02,Standard Class,132548,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2513,CA-2022-132548-CHO-MIL-31000,2022-05-07,2027-11-02,Standard Class,132548,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
3198,US-2022-145849-CHO-MIL-31000,2022-09-15,2028-03-09,Second Class,145849,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4749,CA-2023-169856-CHO-MIL-31000,2023-05-07,2028-11-01,Standard Class,169856,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
4752,CA-2023-169856-CHO-MIL-31000,2023-05-07,2028-11-01,Standard Class,169856,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
6417,US-2023-126893-CHO-MIL-31000,2023-11-26,2029-05-23,Standard Class,126893,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
8007,US-2024-137085-CHO-MIL-31000,2024-06-29,2029-12-27,Standard Class,137085,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
8890,US-2024-162481-CHO-MIL-31000,2024-09-25,2030-03-22,Standard Class,162481,United States,Rochester,Minnesota,55901,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5583,US-2023-123120-CHO-MIL-31000,2023-09-04,2029-02-28,Standard Class,123120,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
7273,US-2024-117534-CHO-MIL-31000,2024-03-25,2029-09-16,First Class,117534,United States,Fresno,California,93727,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7451,US-2024-119655-CHO-MIL-31000,2024-04-20,2029-10-15,Standard Class,119655,United States,Detroit,Michigan,48234,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
7445,US-2024-151484-CHO-MIL-31000,2024-04-20,2029-10-14,First Class,151484,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7448,US-2024-151484-CHO-MIL-31000,2024-04-20,2029-10-14,First Class,151484,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7508,US-2024-135692-CHO-MIL-31000,2024-04-27,2029-10-22,Standard Class,135692,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
7626,US-2024-161655-CHO-MIL-31000,2024-05-13,2029-11-08,Second Class,161655,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
9874,US-2024-152436-CHO-MIL-31000,2024-12-08,2030-06-02,Second Class,152436,United States,Cranston,Rhode Island,02920,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
1852,US-2021-122959-CHO-MIL-31000,2021-12-12,2027-06-04,Same Day,122959,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5403,US-2023-166163-CHO-MIL-31000,2023-08-15,2029-02-09,Second Class,166163,United States,Oakland,California,94601,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
9252,US-2024-117114-CHO-MIL-31000,2024-10-31,2030-04-28,Standard Class,117114,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
1225,US-2021-115133-CHO-MIL-31000,2021-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
1229,US-2021-115133-CHO-MIL-31000,2021-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
5659,US-2023-137176-CHO-MIL-31000,2023-09-09,2029-03-06,Second Class,137176,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
7326,US-2024-159205-CHO-MIL-31000,2024-03-31,2029-09-23,Second Class,159205,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
1567,US-2021-159618-CHO-MIL-31000,2021-11-12,2027-05-09,Standard Class,159618,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
4029,US-2022-141593-CHO-MIL-31000,2022-12-14,2028-06-07,Second Class,141593,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
5294,US-2023-162943-CHO-MIL-31000,2023-07-24,2029-01-15,Second Class,162943,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6757,US-2023-110975-CHO-MIL-31000,2023-12-25,2029-06-21,Standard Class,110975,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7551,US-2024-132178-CHO-MIL-31000,2024-05-03,2029-10-29,Second Class,132178,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12
4960,US-2023-127369-CHO-MIL-31000,2023-06-06,2028-11-27,First Class,127369,United States,Lowell,Massachusetts,01852,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
7080,US-2024-121258-CHO-MIL-31000,2024-02-26,2029-08-24,Standard Class,121258,United States,Costa Mesa,California,92627,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
